time,current_grade,target_grade,speed,stock_flow,steam,filler,basis_weight,moisture,ash,caliper,off_spec
273,CB250,AR170,650.0,940.0,6.0,160.0,170.22,5.15,27.81,191.61,0
274,CB250,AR170,650.0,940.0,6.0,160.0,170.21,5.16,27.85,191.34,0
275,CB250,AR170,650.0,940.0,6.0,160.0,170.1,5.16,27.88,191.46,0
276,CB250,AR170,650.0,940.0,6.0,160.0,170.04,5.19,27.91,191.37,0
277,CB250,AR170,650.0,940.0,6.0,160.0,170.25,5.2,27.97,191.36,0
278,CB250,AR170,650.0,940.0,6.0,160.0,170.22,5.16,27.97,191.27,0
279,CB250,AR170,650.0,940.0,6.0,160.0,170.21,5.16,27.99,191.2,0
280,CB250,AR170,650.0,940.0,6.0,160.0,170.22,5.18,28.1,191.14,0
281,CB250,AR170,650.0,940.0,6.0,160.0,170.33,5.16,28.12,190.96,0
282,CB250,AR170,650.0,940.0,6.0,160.0,170.46,5.11,28.12,190.98,0
283,CB250,AR170,650.0,940.0,6.0,160.0,170.38,5.09,28.12,190.94,0
284,CB250,AR170,650.0,940.0,6.0,160.0,170.39,5.07,28.19,190.92,0
285,CB250,AR170,650.0,940.0,6.0,160.0,170.42,5.08,28.17,190.85,0
286,CB250,AR170,650.0,940.0,6.0,160.0,170.41,5.07,28.13,190.91,0
287,CB250,AR170,650.0,940.0,6.0,160.0,170.37,5.04,28.21,190.94,0
288,CB250,AR170,650.0,940.0,6.0,160.0,170.34,5.02,28.23,190.81,0
289,CB250,AR170,650.0,940.0,6.0,160.0,170.3,5.03,28.21,190.8,0
290,CB250,AR170,650.0,940.0,6.0,160.0,170.31,5.04,28.17,190.62,0
291,CB250,AR170,650.0,940.0,6.0,160.0,170.32,5.01,28.1,190.52,0
292,CB250,AR170,650.0,940.0,6.0,160.0,170.39,5.01,28.1,190.3,0
293,CB250,AR170,650.0,940.0,6.0,160.0,170.62,4.97,28.11,190.41,0
294,CB250,AR170,650.0,940.0,6.0,160.0,170.51,4.97,28.17,190.47,0
295,CB250,AR170,650.0,940.0,6.0,160.0,170.31,4.95,28.16,190.48,0
296,CB250,AR170,650.0,940.0,6.0,160.0,170.33,4.93,28.18,190.67,0
297,CB250,AR170,650.0,940.0,6.0,160.0,170.19,4.96,28.15,190.76,0
298,CB250,AR170,650.0,940.0,6.0,160.0,170.16,4.98,28.16,190.8,0
299,CB250,AR170,650.0,940.0,6.0,160.0,170.16,4.94,28.07,190.91,0
300,CB250,AR170,650.0,940.0,6.0,160.0,170.08,5.0,28.04,190.74,0
1,AR170,CP080,655.83,932.33,5.95,158.92,169.51,4.94,28.14,190.4,1
2,AR170,CP080,661.57,924.79,5.9,157.85,168.93,4.89,28.16,190.67,1
3,AR170,CP080,667.21,917.38,5.85,156.8,168.14,4.8,28.17,191.1,1
4,AR170,CP080,672.76,910.09,5.8,155.77,167.08,4.68,28.18,191.35,1
5,AR170,CP080,678.21,902.92,5.75,154.76,166.21,4.64,28.17,191.7,1
6,AR170,CP080,683.57,895.87,5.7,153.76,165.31,4.6,28.18,191.78,1
7,AR170,CP080,688.85,888.94,5.65,152.79,164.72,4.56,28.2,191.99,1
8,AR170,CP080,694.03,882.13,5.6,151.82,163.84,4.52,28.1,191.81,1
9,AR170,CP080,699.13,875.43,5.55,150.88,163.67,4.49,28.11,192.14,1
10,AR170,CP080,704.15,868.84,5.5,149.94,163.26,4.4,28.07,192.22,1
11,AR170,CP080,709.08,862.35,5.45,149.03,162.86,4.39,28.1,192.05,1
12,AR170,CP080,713.93,855.98,5.4,148.13,162.37,4.33,28.15,192.1,1
13,AR170,CP080,718.69,849.72,5.35,147.24,161.83,4.33,28.17,192.22,1
14,AR170,CP080,723.38,843.55,5.3,146.37,161.28,4.3,28.14,192.21,1
15,AR170,CP080,727.99,837.49,5.25,145.52,160.74,4.31,28.1,191.91,1
16,AR170,CP080,732.53,831.54,5.2,144.67,160.46,4.26,28.07,191.62,1
17,AR170,CP080,736.98,825.68,5.15,143.85,160.11,4.29,28.01,191.38,1
18,AR170,CP080,741.37,819.92,5.1,143.03,159.48,4.32,27.9,191.26,1
19,AR170,CP080,745.68,814.25,5.05,142.23,158.55,4.33,27.86,191.18,1
20,AR170,CP080,749.92,808.68,5.0,141.44,157.8,4.32,27.78,190.87,1
21,AR170,CP080,754.09,803.2,4.95,140.67,156.97,4.38,27.69,190.8,1
22,AR170,CP080,758.18,797.82,4.9,139.91,156.4,4.38,27.63,190.37,1
23,AR170,CP080,762.21,792.52,4.85,139.16,155.7,4.37,27.58,190.17,1
24,AR170,CP080,766.18,787.31,4.8,138.42,154.76,4.36,27.51,189.84,1
25,AR170,CP080,770.07,782.19,4.75,137.7,154.23,4.38,27.46,189.67,1
26,AR170,CP080,773.91,777.15,4.7,136.99,153.44,4.33,27.36,189.55,1
27,AR170,CP080,777.67,772.2,4.65,136.29,152.54,4.38,27.32,189.31,1
28,AR170,CP080,781.38,767.33,4.6,135.6,151.69,4.37,27.3,188.82,1
29,AR170,CP080,785.02,762.54,4.55,134.92,150.97,4.4,27.25,188.61,1
30,AR170,CP080,788.61,757.83,4.5,134.26,149.97,4.39,27.22,188.14,1
31,AR170,CP080,792.13,753.2,4.45,133.6,149.3,4.42,27.11,187.76,1
32,AR170,CP080,795.59,748.65,4.4,132.96,148.48,4.41,27.0,187.27,1
33,AR170,CP080,799.0,744.17,4.35,132.33,147.83,4.43,26.94,186.78,1
34,AR170,CP080,802.35,739.77,4.3,131.71,146.82,4.42,26.86,186.41,1
35,AR170,CP080,805.65,735.44,4.25,131.09,145.91,4.42,26.76,185.9,1
36,AR170,CP080,808.88,731.18,4.2,130.49,145.29,4.4,26.72,185.24,1
37,AR170,CP080,812.07,726.99,4.2,129.9,144.54,4.45,26.7,184.71,1
38,AR170,CP080,815.2,722.88,4.2,129.32,143.73,4.52,26.62,184.3,1
39,AR170,CP080,818.28,718.83,4.2,128.75,143.01,4.53,26.54,183.51,1
40,AR170,CP080,821.31,714.85,4.2,128.19,142.48,4.51,26.46,182.92,1
41,AR170,CP080,824.29,710.93,4.2,127.63,141.7,4.56,26.41,182.4,1
42,AR170,CP080,827.22,707.09,4.2,127.09,140.84,4.54,26.3,182.04,1
43,AR170,CP080,830.1,703.3,4.2,126.55,140.08,4.57,26.19,181.85,1
44,AR170,CP080,832.93,699.58,4.2,126.03,139.22,4.59,26.09,181.45,1
45,AR170,CP080,835.71,695.92,4.2,125.51,138.26,4.63,26.02,180.83,1
46,AR170,CP080,838.45,692.32,4.2,125.0,137.54,4.68,25.98,180.0,1
47,AR170,CP080,841.14,688.78,4.2,124.5,136.93,4.67,25.93,179.47,1
48,AR170,CP080,843.79,685.3,4.2,124.01,136.19,4.66,25.89,178.82,1
49,AR170,CP080,846.4,681.88,4.2,123.53,135.68,4.7,25.8,178.12,1
50,AR170,CP080,848.96,678.52,4.2,123.05,135.0,4.69,25.73,177.49,1
51,AR170,CP080,851.47,675.21,4.2,122.58,134.41,4.75,25.66,176.91,1
52,AR170,CP080,853.95,671.95,4.2,122.12,133.58,4.77,25.61,176.13,1
53,AR170,CP080,856.38,668.75,4.2,121.67,133.01,4.77,25.51,175.53,1
54,AR170,CP080,858.78,665.61,4.2,121.23,131.94,4.75,25.41,174.97,1
55,AR170,CP080,861.13,662.52,4.2,120.79,131.32,4.74,25.31,174.09,1
56,AR170,CP080,863.44,659.47,4.2,120.36,130.46,4.76,25.25,173.48,1
57,AR170,CP080,865.72,656.48,4.2,119.94,130.0,4.8,25.24,172.9,1
58,AR170,CP080,867.96,653.54,4.2,119.52,129.24,4.81,25.2,172.09,1
59,AR170,CP080,870.16,650.65,4.2,119.11,128.4,4.84,25.16,171.27,1
60,AR170,CP080,872.32,647.8,4.2,118.71,127.9,4.86,25.06,170.71,1
61,AR170,CP080,874.45,645.01,4.2,118.32,127.15,4.86,25.06,170.03,1
62,AR170,CP080,876.54,642.26,4.2,117.93,126.36,4.86,24.94,168.99,1
63,AR170,CP080,878.6,639.55,4.2,117.55,125.5,4.85,24.84,168.03,1
64,AR170,CP080,880.62,636.89,4.2,117.17,124.97,4.82,24.71,167.43,1
65,AR170,CP080,882.62,634.28,4.2,116.8,124.23,4.81,24.63,166.77,1
66,AR170,CP080,884.62,631.71,4.2,116.44,123.76,4.79,24.55,166.37,1
67,AR170,CP080,886.62,629.18,4.2,116.08,123.19,4.79,24.48,165.68,1
68,AR170,CP080,888.62,626.69,4.2,115.73,122.64,4.83,24.41,164.88,1
69,AR170,CP080,890.62,624.25,4.2,115.38,122.25,4.83,24.27,163.88,1
70,AR170,CP080,892.62,621.84,4.2,115.04,121.7,4.87,24.25,163.08,1
71,AR170,CP080,894.62,619.48,4.2,114.71,121.02,4.86,24.18,162.67,1
72,AR170,CP080,896.62,617.16,4.2,114.38,120.4,4.87,24.14,162.21,1
73,AR170,CP080,898.62,614.87,4.2,114.06,119.65,4.85,24.01,161.41,1
74,AR170,CP080,900.62,612.62,4.2,113.74,118.97,4.89,23.88,160.72,1
75,AR170,CP080,902.62,610.41,4.2,113.43,118.3,4.94,23.83,160.15,1
76,AR170,CP080,904.62,608.24,4.2,113.12,117.5,4.95,23.7,159.64,1
77,AR170,CP080,906.62,606.1,4.2,112.82,116.78,4.92,23.65,158.99,1
78,AR170,CP080,908.62,604.0,4.2,112.52,116.33,4.91,23.62,158.57,1
79,AR170,CP080,910.62,601.93,4.2,112.23,115.45,4.92,23.54,157.89,1
80,AR170,CP080,912.62,599.9,4.2,111.94,114.95,4.94,23.53,157.17,1
81,AR170,CP080,914.62,597.9,4.2,111.66,114.51,4.99,23.52,156.24,1
82,AR170,CP080,916.62,595.94,4.2,111.38,113.97,4.96,23.46,155.54,1
83,AR170,CP080,918.62,594.0,4.2,111.11,113.21,4.91,23.39,154.55,1
84,AR170,CP080,920.62,592.1,4.2,110.84,112.7,4.91,23.34,153.76,1
85,AR170,CP080,922.62,590.24,4.2,110.58,112.16,4.95,23.31,152.94,1
86,AR170,CP080,924.62,588.4,4.2,110.32,111.67,4.93,23.19,152.28,1
87,AR170,CP080,926.62,586.59,4.2,110.06,111.29,4.88,23.09,151.61,1
88,AR170,CP080,928.62,584.82,4.2,109.81,110.92,4.86,23.08,151.13,1
89,AR170,CP080,930.62,583.07,4.2,109.56,110.52,4.88,22.97,150.56,1
90,AR170,CP080,932.62,581.35,4.2,109.32,110.07,4.89,22.86,150.0,1
91,AR170,CP080,934.62,579.66,4.2,109.08,109.53,4.91,22.78,148.98,1
92,AR170,CP080,936.62,578.0,4.2,108.85,109.08,4.93,22.7,148.52,1
93,AR170,CP080,938.62,576.37,4.2,108.62,108.37,4.93,22.62,147.9,1
94,AR170,CP080,940.62,574.76,4.2,108.39,108.16,4.94,22.53,147.19,1
95,AR170,CP080,942.62,573.18,4.2,108.17,107.93,4.94,22.43,146.48,1
96,AR170,CP080,944.62,571.63,4.2,107.95,107.54,4.95,22.36,145.76,1
97,AR170,CP080,946.62,570.1,4.2,107.73,107.11,4.98,22.31,145.21,1
98,AR170,CP080,948.62,568.6,4.2,107.52,106.4,4.99,22.19,144.51,1
99,AR170,CP080,950.62,567.1,4.2,107.31,105.85,5.02,22.15,143.74,1
100,AR170,CP080,952.62,565.6,4.2,107.11,105.51,5.03,22.1,143.12,1
101,AR170,CP080,954.62,564.1,4.2,106.9,104.97,5.02,22.05,142.32,1
102,AR170,CP080,956.62,562.6,4.2,106.71,104.61,5.01,22.0,141.58,1
103,AR170,CP080,958.62,561.1,4.2,106.51,104.14,5.06,21.89,140.96,1
104,AR170,CP080,960.62,559.6,4.2,106.32,103.76,5.13,21.87,140.59,1
105,AR170,CP080,962.62,558.1,4.2,106.13,103.49,5.14,21.8,140.09,1
106,AR170,CP080,964.62,556.6,4.2,105.94,103.47,5.2,21.73,139.44,1
107,AR170,CP080,966.62,555.1,4.2,105.76,103.04,5.2,21.69,138.96,1
108,AR170,CP080,968.62,553.6,4.2,105.58,102.8,5.19,21.69,138.24,1
109,AR170,CP080,970.62,552.1,4.2,105.41,102.48,5.13,21.56,137.78,1
110,AR170,CP080,972.62,550.6,4.2,105.23,102.08,5.12,21.46,137.22,1
111,AR170,CP080,974.62,549.1,4.2,105.06,102.04,5.15,21.43,136.8,1
112,AR170,CP080,976.62,547.6,4.2,104.89,101.65,5.16,21.39,136.45,1
113,AR170,CP080,978.62,546.1,4.2,104.73,101.18,5.15,21.34,135.73,1
114,AR170,CP080,980.62,544.6,4.2,104.57,100.84,5.09,21.26,135.19,1
115,AR170,CP080,982.62,543.1,4.2,104.41,100.52,5.09,21.19,134.42,1
116,AR170,CP080,984.62,541.6,4.2,104.25,100.08,5.11,21.15,133.74,1
117,AR170,CP080,986.62,540.1,4.2,104.1,99.73,5.13,21.12,133.13,1
118,AR170,CP080,988.62,538.6,4.2,103.95,99.56,5.14,21.07,132.65,1
119,AR170,CP080,990.62,537.1,4.2,103.8,99.4,5.11,21.03,132.24,1
120,AR170,CP080,992.62,535.6,4.2,103.65,99.29,5.08,21.03,131.63,1
121,AR170,CP080,994.62,534.1,4.2,103.51,99.17,5.1,21.01,131.22,1
122,AR170,CP080,996.62,532.6,4.2,103.36,98.85,5.07,21.06,130.56,1
123,AR170,CP080,998.62,531.1,4.2,103.22,98.46,5.11,21.0,130.2,1
124,AR170,CP080,1000.0,529.6,4.2,103.09,98.27,5.16,21.0,129.66,1
125,AR170,CP080,1000.0,528.1,4.2,102.95,97.93,5.09,20.92,129.17,1
126,AR170,CP080,1000.0,526.6,4.2,102.82,97.76,5.08,20.87,128.8,1
127,AR170,CP080,1000.0,525.1,4.2,102.69,97.63,5.07,20.78,128.51,1
128,AR170,CP080,1000.0,523.6,4.2,102.56,97.43,5.06,20.71,128.33,1
129,AR170,CP080,1000.0,522.1,4.2,102.44,97.08,5.09,20.68,127.88,1
130,AR170,CP080,1000.0,520.6,4.2,102.31,96.66,5.11,20.62,127.25,1
131,AR170,CP080,1000.0,519.1,4.2,102.19,96.35,5.15,20.57,126.65,1
132,AR170,CP080,1000.0,517.6,4.2,102.07,96.05,5.14,20.54,126.22,1
133,AR170,CP080,1000.0,516.1,4.2,101.95,95.74,5.12,20.49,125.91,1
134,AR170,CP080,1000.0,514.6,4.2,101.84,95.43,5.05,20.45,125.64,1
135,AR170,CP080,1000.0,513.1,4.2,101.72,95.07,5.01,20.32,125.05,1
136,AR170,CP080,1000.0,511.6,4.2,101.61,94.78,4.99,20.27,124.69,1
137,AR170,CP080,1000.0,510.1,4.2,101.5,94.42,4.93,20.23,124.19,1
138,AR170,CP080,1000.0,508.6,4.2,101.39,94.24,4.91,20.21,123.54,1
139,AR170,CP080,1000.0,507.1,4.2,101.29,93.77,4.92,20.12,123.21,1
140,AR170,CP080,1000.0,505.6,4.2,101.18,93.72,4.98,20.1,122.9,1
141,AR170,CP080,1000.0,504.1,4.2,101.08,93.6,4.98,20.12,122.46,1
142,AR170,CP080,1000.0,502.6,4.2,100.98,93.27,4.99,20.08,122.04,1
143,AR170,CP080,1000.0,501.1,4.2,100.88,93.17,5.02,20.03,121.7,1
144,AR170,CP080,1000.0,499.6,4.2,100.78,92.76,5.01,20.02,120.92,1
145,AR170,CP080,1000.0,498.1,4.2,100.68,92.35,4.98,19.96,120.87,1
146,AR170,CP080,1000.0,496.6,4.2,100.58,91.96,5.0,19.89,120.37,1
147,AR170,CP080,1000.0,495.1,4.2,100.48,91.9,5.02,19.84,120.18,1
148,AR170,CP080,1000.0,493.6,4.2,100.38,91.71,5.02,19.75,119.89,1
149,AR170,CP080,1000.0,492.1,4.2,100.28,91.35,5.0,19.69,119.66,1
150,AR170,CP080,1000.0,490.6,4.2,100.18,91.15,5.01,19.7,119.27,1
151,AR170,CP080,1000.0,489.1,4.2,100.08,90.87,5.02,19.72,119.0,1
152,AR170,CP080,1000.0,487.6,4.2,99.98,90.48,5.01,19.7,118.66,1
153,AR170,CP080,1000.0,486.1,4.2,99.88,89.9,5.01,19.61,118.5,1
154,AR170,CP080,1000.0,484.6,4.2,99.78,89.48,4.97,19.63,118.17,1
155,AR170,CP080,1000.0,483.1,4.2,99.68,89.19,4.94,19.61,117.68,1
156,AR170,CP080,1000.0,481.6,4.2,99.58,88.53,4.95,19.68,117.3,1
157,AR170,CP080,1000.0,480.1,4.2,99.48,88.58,4.93,19.69,116.94,1
158,AR170,CP080,1000.0,480.0,4.2,99.38,88.3,4.97,19.69,116.65,1
159,AR170,CP080,1000.0,480.0,4.2,99.28,87.89,5.0,19.65,116.03,1
160,AR170,CP080,1000.0,480.0,4.2,99.18,87.64,4.99,19.62,116.01,1
161,AR170,CP080,1000.0,480.0,4.2,99.08,87.55,5.01,19.58,115.78,1
162,AR170,CP080,1000.0,480.0,4.2,98.98,87.1,5.06,19.48,115.34,1
163,AR170,CP080,1000.0,480.0,4.2,98.88,86.88,5.05,19.5,114.94,1
164,AR170,CP080,1000.0,480.0,4.2,98.78,86.71,5.07,19.48,114.48,1
165,AR170,CP080,1000.0,480.0,4.2,98.68,86.23,5.1,19.52,113.97,1
166,AR170,CP080,1000.0,480.0,4.2,98.58,86.18,5.1,19.52,113.63,1
167,AR170,CP080,1000.0,480.0,4.2,98.48,86.15,5.13,19.49,113.29,1
168,AR170,CP080,1000.0,480.0,4.2,98.38,85.9,5.15,19.52,112.92,1
169,AR170,CP080,1000.0,480.0,4.2,98.28,85.68,5.14,19.5,112.61,1
170,AR170,CP080,1000.0,480.0,4.2,98.18,85.52,5.12,19.51,112.21,1
171,AR170,CP080,1000.0,480.0,4.2,98.08,85.4,5.13,19.52,111.91,1
172,AR170,CP080,1000.0,480.0,4.2,97.98,85.02,5.14,19.52,111.57,1
173,AR170,CP080,1000.0,480.0,4.2,97.88,84.86,5.14,19.44,111.29,1
174,AR170,CP080,1000.0,480.0,4.2,97.78,84.49,5.1,19.41,111.12,1
175,AR170,CP080,1000.0,480.0,4.2,97.68,84.38,5.17,19.4,110.64,1
176,AR170,CP080,1000.0,480.0,4.2,97.58,84.06,5.17,19.41,110.06,1
177,AR170,CP080,1000.0,480.0,4.2,97.48,83.95,5.21,19.33,110.04,1
178,AR170,CP080,1000.0,480.0,4.2,97.38,83.81,5.21,19.33,109.55,1
179,AR170,CP080,1000.0,480.0,4.2,97.28,83.46,5.24,19.25,109.16,1
180,AR170,CP080,1000.0,480.0,4.2,97.18,83.13,5.21,19.15,108.58,1
181,AR170,CP080,1000.0,480.0,4.2,97.08,82.8,5.21,19.13,108.24,1
182,AR170,CP080,1000.0,480.0,4.2,96.98,82.52,5.19,19.19,107.97,1
183,AR170,CP080,1000.0,480.0,4.2,96.88,82.66,5.19,19.12,107.71,1
184,AR170,CP080,1000.0,480.0,4.2,96.78,82.6,5.18,19.11,107.29,1
185,AR170,CP080,1000.0,480.0,4.2,96.68,82.66,5.16,19.13,106.82,1
186,AR170,CP080,1000.0,480.0,4.2,96.58,82.73,5.1,19.08,106.53,1
187,AR170,CP080,1000.0,480.0,4.2,96.48,82.74,5.13,19.03,106.2,1
188,AR170,CP080,1000.0,480.0,4.2,96.38,82.7,5.11,18.98,105.88,1
189,AR170,CP080,1000.0,480.0,4.2,96.28,82.62,5.1,18.99,105.35,1
190,AR170,CP080,1000.0,480.0,4.2,96.18,82.51,5.08,18.97,104.93,1
191,AR170,CP080,1000.0,480.0,4.2,96.08,82.42,5.02,18.94,104.74,1
192,AR170,CP080,1000.0,480.0,4.2,95.98,82.56,5.03,18.9,104.61,1
193,AR170,CP080,1000.0,480.0,4.2,95.88,82.89,5.06,18.89,104.24,1
194,AR170,CP080,1000.0,480.0,4.2,95.78,82.61,5.05,18.87,103.95,1
195,AR170,CP080,1000.0,480.0,4.2,95.68,82.68,5.07,18.79,103.78,1
196,AR170,CP080,1000.0,480.0,4.2,95.58,82.54,5.07,18.79,103.51,1
197,AR170,CP080,1000.0,480.0,4.2,95.48,82.4,5.09,18.73,103.55,1
198,AR170,CP080,1000.0,480.0,4.2,95.38,82.28,5.09,18.74,103.54,1
199,AR170,CP080,1000.0,480.0,4.2,95.28,82.29,5.11,18.74,103.33,1
200,AR170,CP080,1000.0,480.0,4.2,95.18,82.14,5.11,18.68,102.84,1
201,AR170,CP080,1000.0,480.0,4.2,95.08,82.13,5.12,18.67,102.87,1
202,AR170,CP080,1000.0,480.0,4.2,95.0,81.96,5.13,18.6,102.66,0
203,AR170,CP080,1000.0,480.0,4.2,95.0,81.8,5.09,18.63,102.3,0
204,AR170,CP080,1000.0,480.0,4.2,95.0,81.79,5.05,18.63,102.15,0
205,AR170,CP080,1000.0,480.0,4.2,95.0,81.75,5.09,18.58,101.87,0
206,AR170,CP080,1000.0,480.0,4.2,95.0,81.62,5.11,18.54,101.66,0
207,AR170,CP080,1000.0,480.0,4.2,95.0,81.69,5.11,18.52,101.6,0
208,AR170,CP080,1000.0,480.0,4.2,95.0,81.7,5.08,18.52,101.27,0
209,AR170,CP080,1000.0,480.0,4.2,95.0,81.69,5.08,18.5,101.1,0
210,AR170,CP080,1000.0,480.0,4.2,95.0,81.55,5.04,18.5,101.06,0
211,AR170,CP080,1000.0,480.0,4.2,95.0,81.33,5.01,18.48,101.0,0
212,AR170,CP080,1000.0,480.0,4.2,95.0,81.19,4.97,18.45,100.88,0
213,AR170,CP080,1000.0,480.0,4.2,95.0,81.11,4.96,18.44,100.7,0
214,AR170,CP080,1000.0,480.0,4.2,95.0,80.78,4.94,18.38,100.58,0
215,AR170,CP080,1000.0,480.0,4.2,95.0,80.69,4.96,18.41,100.28,0
216,AR170,CP080,1000.0,480.0,4.2,95.0,80.8,4.93,18.43,100.04,0
217,AR170,CP080,1000.0,480.0,4.2,95.0,80.76,4.92,18.34,100.03,0
218,AR170,CP080,1000.0,480.0,4.2,95.0,80.49,4.96,18.33,100.03,0
219,AR170,CP080,1000.0,480.0,4.2,95.0,80.49,4.98,18.36,99.92,0
220,AR170,CP080,1000.0,480.0,4.2,95.0,80.38,4.98,18.34,99.41,0
221,AR170,CP080,1000.0,480.0,4.2,95.0,80.46,4.96,18.29,99.44,0
222,AR170,CP080,1000.0,480.0,4.2,95.0,80.62,4.99,18.31,99.21,0
223,AR170,CP080,1000.0,480.0,4.2,95.0,80.48,5.02,18.26,98.97,0
224,AR170,CP080,1000.0,480.0,4.2,95.0,80.46,5.0,18.24,98.76,0
225,AR170,CP080,1000.0,480.0,4.2,95.0,80.3,5.01,18.2,98.8,0
226,AR170,CP080,1000.0,480.0,4.2,95.0,80.53,4.96,18.26,98.63,0
227,AR170,CP080,1000.0,480.0,4.2,95.0,80.51,5.01,18.24,98.27,0
228,AR170,CP080,1000.0,480.0,4.2,95.0,80.42,5.0,18.27,98.1,0
229,AR170,CP080,1000.0,480.0,4.2,95.0,80.32,5.0,18.3,97.95,0
230,AR170,CP080,1000.0,480.0,4.2,95.0,80.29,5.0,18.34,97.88,0
231,AR170,CP080,1000.0,480.0,4.2,95.0,80.27,5.0,18.29,97.81,0
232,AR170,CP080,1000.0,480.0,4.2,95.0,80.37,5.04,18.28,97.78,0
233,AR170,CP080,1000.0,480.0,4.2,95.0,80.38,5.03,18.27,97.68,0
234,AR170,CP080,1000.0,480.0,4.2,95.0,80.54,5.03,18.27,97.69,0
235,AR170,CP080,1000.0,480.0,4.2,95.0,80.53,5.03,18.28,97.51,0
236,AR170,CP080,1000.0,480.0,4.2,95.0,80.19,5.01,18.28,97.49,0
237,AR170,CP080,1000.0,480.0,4.2,95.0,79.92,5.02,18.29,97.25,0
238,AR170,CP080,1000.0,480.0,4.2,95.0,79.62,5.01,18.31,97.28,0
239,AR170,CP080,1000.0,480.0,4.2,95.0,79.73,5.08,18.27,97.3,0
240,AR170,CP080,1000.0,480.0,4.2,95.0,79.66,5.11,18.24,97.18,0
241,AR170,CP080,1000.0,480.0,4.2,95.0,79.66,5.09,18.28,96.96,0
242,AR170,CP080,1000.0,480.0,4.2,95.0,79.81,5.14,18.27,97.06,0
243,AR170,CP080,1000.0,480.0,4.2,95.0,79.74,5.14,18.21,97.07,0
244,AR170,CP080,1000.0,480.0,4.2,95.0,79.44,5.09,18.27,96.95,0
245,AR170,CP080,1000.0,480.0,4.2,95.0,79.45,5.11,18.32,96.83,0
246,AR170,CP080,1000.0,480.0,4.2,95.0,79.57,5.13,18.31,96.82,0
247,AR170,CP080,1000.0,480.0,4.2,95.0,79.56,5.13,18.27,96.62,0
248,AR170,CP080,1000.0,480.0,4.2,95.0,79.76,5.11,18.31,96.91,0
249,AR170,CP080,1000.0,480.0,4.2,95.0,79.66,5.08,18.28,96.82,0
250,AR170,CP080,1000.0,480.0,4.2,95.0,79.74,5.12,18.28,96.76,0
251,AR170,CP080,1000.0,480.0,4.2,95.0,79.93,5.15,18.26,96.71,0
252,AR170,CP080,1000.0,480.0,4.2,95.0,80.01,5.15,18.28,96.54,0
253,AR170,CP080,1000.0,480.0,4.2,95.0,79.97,5.17,18.28,96.55,0
254,AR170,CP080,1000.0,480.0,4.2,95.0,79.82,5.18,18.29,96.44,0
255,AR170,CP080,1000.0,480.0,4.2,95.0,79.63,5.18,18.24,96.61,0
256,AR170,CP080,1000.0,480.0,4.2,95.0,79.59,5.16,18.21,96.57,0
257,AR170,CP080,1000.0,480.0,4.2,95.0,79.63,5.2,18.23,96.5,0
258,AR170,CP080,1000.0,480.0,4.2,95.0,79.96,5.22,18.24,96.17,0
259,AR170,CP080,1000.0,480.0,4.2,95.0,80.17,5.23,18.22,96.09,0
260,AR170,CP080,1000.0,480.0,4.2,95.0,80.0,5.21,18.27,96.08,0
261,AR170,CP080,1000.0,480.0,4.2,95.0,79.94,5.18,18.27,96.17,0
262,AR170,CP080,1000.0,480.0,4.2,95.0,79.74,5.23,18.32,96.23,0
263,AR170,CP080,1000.0,480.0,4.2,95.0,79.61,5.18,18.37,96.21,0
264,AR170,CP080,1000.0,480.0,4.2,95.0,79.35,5.19,18.36,96.29,0
265,AR170,CP080,1000.0,480.0,4.2,95.0,79.29,5.2,18.35,96.33,0
266,AR170,CP080,1000.0,480.0,4.2,95.0,79.14,5.2,18.38,96.55,0
267,AR170,CP080,1000.0,480.0,4.2,95.0,79.19,5.2,18.43,96.61,0
268,AR170,CP080,1000.0,480.0,4.2,95.0,79.16,5.15,18.38,96.41,0
269,AR170,CP080,1000.0,480.0,4.2,95.0,79.17,5.08,18.39,96.11,0
270,AR170,CP080,1000.0,480.0,4.2,95.0,79.22,5.07,18.33,95.87,0
271,AR170,CP080,1000.0,480.0,4.2,95.0,79.39,5.03,18.34,95.94,0
272,AR170,CP080,1000.0,480.0,4.2,95.0,79.47,5.07,18.32,96.07,0
273,AR170,CP080,1000.0,480.0,4.2,95.0,79.52,5.03,18.21,95.91,0
274,AR170,CP080,1000.0,480.0,4.2,95.0,79.48,4.96,18.21,95.87,0
275,AR170,CP080,1000.0,480.0,4.2,95.0,79.5,4.95,18.26,95.8,0
276,AR170,CP080,1000.0,480.0,4.2,95.0,79.65,4.95,18.27,95.67,0
277,AR170,CP080,1000.0,480.0,4.2,95.0,79.57,4.92,18.27,95.73,0
278,AR170,CP080,1000.0,480.0,4.2,95.0,79.57,4.91,18.28,95.62,0
279,AR170,CP080,1000.0,480.0,4.2,95.0,79.52,4.9,18.28,95.57,0
280,AR170,CP080,1000.0,480.0,4.2,95.0,79.75,4.92,18.25,95.64,0
281,AR170,CP080,1000.0,480.0,4.2,95.0,79.6,4.91,18.23,95.63,0
282,AR170,CP080,1000.0,480.0,4.2,95.0,79.7,4.93,18.21,95.43,0
283,AR170,CP080,1000.0,480.0,4.2,95.0,79.55,4.87,18.25,95.58,0
284,AR170,CP080,1000.0,480.0,4.2,95.0,79.59,4.87,18.35,95.51,0
285,AR170,CP080,1000.0,480.0,4.2,95.0,79.54,4.88,18.39,95.38,0
